year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,12,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",11,4,1.95,0,1.06,0.82,0.16,0,0,290,194,0,35,51,10
2021,12,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",97,31,12.12,1.93,6.06,0,10.88,16,0,1428,489,136,197,0,606
2021,12,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",30,7,2.34,1,2.15,0,1.51,2,0,442,239,74,57,0,72
2021,12,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",9,2,0.58,0,0.18,0,1.24,0,0,136,40,0,9,0,87
2021,12,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",11,6,2.76,0,0.25,0.63,2.36,0,0,429,193,0,15,94,127
2021,12,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",71,19,7.72,0,2.71,0,8.57,3,0,986,398,0,79,0,509
2021,12,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",41,11,2.25,0.96,1.9,0,5.89,2,0,1125,98,564,110,0,353
2021,12,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",23,9,1.41,0.97,2.77,0,3.86,0,0,566,144,57,173,0,192
2021,12,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",23,5,2.01,0,1.85,0,1.14,2,1,337,164,0,30,0,143
2021,12,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",15,4,1.21,2,0,0,0.79,0,0,401,122,264,0,0,15
2021,12,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9,2,1,0.34,0.09,0,0.57,0,0,210,62,51,13,0,84
2021,12,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",34,6,3.4,0,1.55,0,1.04,1,0,291,223,0,44,0,24
2021,12,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",74,21,10.13,1,6.37,0,3.5,1,0,1426,771,199,266,0,190
2021,12,G4,Allegiant Air,SCE,"State College, PA: University Park",9,2,1.22,0,0,0,0.78,0,0,114,96,0,0,0,18
2021,12,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",59,26,6.34,2.91,6.68,0,10.07,7,0,2161,472,888,219,0,582
2021,12,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",62,14,4.08,0,3.08,0,6.84,5,0,1013,518,0,166,0,329
2021,12,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",871,258,70.91,8.92,59.02,1.15,118,26,5,17511,6051,620,3414,110,7316
2021,12,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",74,13,4.61,0,5.04,0,3.36,5,0,389,152,0,129,0,108
2021,12,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",14,4,1.06,0.12,0.67,0,2.15,2,0,165,39,6,17,0,103
2021,12,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",19,6,1.39,0,0.94,0,3.67,1,0,325,44,0,54,0,227
2021,12,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",106,42,9.93,1.58,20.49,0,10,13,0,2854,896,161,944,0,853
2021,12,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",20,4,3.94,0,0,0,0.06,2,0,177,174,0,0,0,3
2021,12,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",249,89,12.81,0.2,30.3,0,45.69,17,4,6770,1382,6,1695,0,3687
2021,12,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",12,2,1,0,1,0,0,0,1,218,193,0,25,0,0
2021,12,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",27,8,2.02,0,4.17,0,1.81,1,0,403,111,0,190,0,102
2021,12,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",61,16,5.15,0.07,5.29,0,5.49,2,0,669,209,7,195,0,258
2021,12,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",38,12,3.06,1,3.45,0,4.49,2,0,839,373,81,139,0,246
2021,12,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20,3,1.17,0,1.18,0,0.65,0,0,89,26,0,44,0,19
2021,12,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",53,10,4.44,0,1.76,0,3.8,5,0,383,154,0,78,0,151
2021,12,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",35,11,4.03,0,4.54,0,2.43,3,0,309,113,0,97,0,99
2021,12,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",143,44,15.66,1,7.6,0.67,19.06,9,0,2407,1112,23,278,57,937
2021,12,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",99,31,8.62,0,5.69,0,16.7,4,1,1685,407,0,226,0,1052
2021,12,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",80,25,7.06,0,9.06,0.08,8.8,5,0,1152,202,0,538,2,410
2021,12,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",67,11,3.85,0,0.89,0,6.26,2,0,601,203,0,32,0,366
2021,12,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",12,6,6,0,0,0,0,0,0,186,186,0,0,0,0
2021,12,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",25,7,7,0,0,0,0,0,0,368,368,0,0,0,0
2021,12,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2438,483,216.24,29.47,6.42,0,230.87,54,3,30321,15722,2017,234,0,12348
2021,12,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",357,73,41.87,3.52,0.54,0.35,26.73,7,1,3133,1593,287,23,14,1216
2021,12,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,5,3,0,0,0,2,0,1,247,210,0,0,0,37
2021,12,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",607,95,54.36,3.91,3.23,0,33.5,16,1,4229,2085,131,106,0,1907
2021,12,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",112,35,29.88,0.22,0,0,4.9,0,0,1367,1216,4,0,0,147
2021,12,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",202,41,29.34,0.52,0.42,0.05,10.66,6,0,1630,1061,23,14,1,531
2021,12,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",62,11,8.4,0,0,0,2.6,0,2,395,298,0,0,0,97
2021,12,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",626,118,64.87,5.2,0.32,0,47.62,15,0,4598,2365,190,16,0,2027
2021,12,HA,Hawaiian Airlines Inc.,MCO,"Orlando, FL: Orlando International",12,7,6.77,0,0,0,0.23,0,0,266,256,0,0,0,10
2021,12,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",93,25,19,0.15,0,0.71,5.14,0,0,1328,963,15,0,27,323
2021,12,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1172,226,144.15,14.47,5.02,1.28,61.09,23,1,12460,7810,1648,155,27,2820
2021,12,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",31,11,7.01,0.6,0,0.44,2.95,0,0,481,227,25,0,21,208
2021,12,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,26,22.31,0.86,0,0,2.83,0,0,1370,1195,53,0,0,122
2021,12,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,5,5,0,0,0,0,0,0,358,358,0,0,0,0
2021,12,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",1,1,1,0,0,0,0,0,0,45,45,0,0,0,0
2021,12,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,13,8.68,0.7,0,0,3.63,0,0,564,397,16,0,0,151
2021,12,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",78,35,30.3,0.85,0,0,3.85,0,0,2052,1451,28,0,0,573
2021,12,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",68,7,6.44,0,0,0,0.56,1,0,416,396,0,0,0,20
2021,12,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,21,15.95,0,0,0.53,4.52,0,0,587,464,0,0,16,107
2021,12,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",62,23,17.74,0,0,0,5.26,1,0,761,596,0,0,0,165
2021,12,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",29,3,1.67,0,1.33,0,0,1,0,93,40,0,53,0,0
2021,12,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",172,17,8.1,0.09,3.7,0,5.12,0,0,710,354,8,102,0,246
2021,12,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",25,7,0.65,0.17,3.43,0,2.75,0,0,248,15,7,94,0,132
2021,12,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",156,10,6.02,1,1.14,0,1.85,0,0,385,222,37,39,0,87
2021,12,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",89,12,4,0.87,4.78,0,2.35,1,0,958,129,474,194,0,161
2021,12,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",60,2,1,0.08,0.92,0,0,1,0,136,73,5,58,0,0
2021,12,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",64,7,2.43,0.33,2.26,0,1.98,0,0,326,110,7,79,0,130
2021,12,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",72,8,0.74,3.09,2.91,0,1.26,3,0,404,25,212,117,0,50
2021,12,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",653,109,28.27,2.35,34.68,0,43.69,10,7,6673,1923,182,1421,0,3147
2021,12,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",31,2,0.63,0,0,0,1.37,0,0,53,16,0,0,0,37
2021,12,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",60,6,1,1.8,1.15,0,2.05,2,0,667,15,338,56,0,258
2021,12,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",39,9,7.12,0,1.03,0,0.85,0,0,387,307,0,34,0,46
2021,12,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",138,17,6.87,0.26,5.58,0,4.29,1,0,676,243,6,188,0,239
2021,12,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",46,4,1.4,0,1,0,1.6,0,0,180,63,0,21,0,96
2021,12,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",73,10,2.42,1.36,2.94,0,3.28,2,0,628,115,113,99,0,301
2021,12,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",94,17,4.11,0,5.72,0,7.18,1,0,776,149,0,134,0,493
2021,12,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",47,12,3.79,1.09,4.22,0,2.9,0,1,486,188,29,178,0,91
2021,12,MQ,Envoy Air,BOS,"Boston, MA: Logan International",58,5,1,1.07,0.33,0,2.6,1,0,317,26,24,53,0,214
2021,12,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",75,4,1,0.05,1,0,1.95,1,0,784,50,32,28,0,674
2021,12,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",96,7,2.42,0.27,1.35,0,2.95,0,0,280,109,9,39,0,123
2021,12,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",54,11,5.06,0,4.22,0,1.72,0,0,352,161,0,137,0,54
2021,12,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",29,4,2,1,1,0,0,1,0,130,86,21,23,0,0
2021,12,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",43,7,3.82,0,2.17,0,1.02,0,0,235,168,0,36,0,31
2021,12,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",85,11,4.25,0.63,3.63,0,2.5,0,0,403,206,15,97,0,85
2021,12,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",68,16,10.04,0,2.34,0,3.61,0,0,535,341,0,60,0,134
2021,12,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",165,37,10.51,0.07,9.3,0,17.11,0,0,1559,422,3,261,0,873
2021,12,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",25,3,1,0,1.06,0,0.94,0,0,79,44,0,20,0,15
2021,12,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",85,26,5.58,0.71,14.63,0,5.08,0,0,851,222,54,393,0,182
2021,12,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",98,7,2.57,0,3.56,0,0.87,1,0,190,94,0,83,0,13
2021,12,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",214,35,11.97,0.22,15.37,0,7.44,0,0,1449,720,5,392,0,332
2021,12,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",246,29,10.89,0.01,5.48,0,12.62,1,0,1600,672,1,180,0,747
2021,12,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",148,16,6.42,1.57,2.89,0,5.12,3,2,904,292,171,92,0,349
2021,12,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",2,1,1,0,0,0,0,0,0,16,16,0,0,0,0
2021,12,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",140,14,7.13,0.18,0.95,0,5.74,0,1,679,258,17,47,0,357
2021,12,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",274,48,20.02,0.35,9.4,0,18.24,0,0,2087,813,28,281,0,965
2021,12,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",56,9,3.58,2.04,1.56,0,1.82,3,0,1307,156,1000,85,0,66
2021,12,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",99,16,7.57,0.07,2.29,0,6.07,0,0,482,300,1,46,0,135
2021,12,MQ,Envoy Air,DBQ,"Dubuque, IA: Dubuque Regional",59,5,1,0.9,1.7,0,1.41,4,1,331,17,154,106,0,54
2021,12,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",416,74,17.19,0.56,25.83,1.79,28.63,0,0,3041,814,12,848,72,1295
2021,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5469,841,200.47,44.78,222.51,3.93,369.3,32,5,49774,14443,4278,7014,131,23908
2021,12,MQ,Envoy Air,DRT,"Del Rio, TX: Del Rio International",60,2,1.75,0,0,0,0.25,0,0,89,79,0,0,0,10
2021,12,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",104,16,2.29,1.62,8.39,0,3.7,1,0,697,138,114,324,0,121
2021,12,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",80,14,6.32,0,2.55,0,5.14,0,0,597,214,0,70,0,313
2021,12,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",90,17,5.08,0,3.44,0,8.47,0,0,916,143,0,107,0,666
2021,12,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",78,15,5.96,0.2,1.99,0,6.84,0,0,570,251,4,84,0,231
2021,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",60,8,4,0.3,1.8,0,1.9,1,0,433,185,7,96,0,145
2021,12,MQ,Envoy Air,EYW,"Key West, FL: Key West International",130,35,5.75,0.7,22.03,0,6.52,0,0,1305,149,35,852,0,269
2021,12,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",30,5,1.12,1,2.48,0,0.4,1,0,216,80,48,43,0,45
2021,12,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",67,9,3.02,0,1.03,0,4.95,1,0,585,179,0,58,0,348
2021,12,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",30,4,1.53,0.07,1.72,0,0.68,0,0,205,61,2,75,0,67
2021,12,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",85,5,2.9,0,1.32,0,0.79,0,2,595,535,0,27,0,33
2021,12,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",15,1,0,0.07,0.59,0,0.34,0,1,59,0,4,35,0,20
2021,12,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",60,9,4.47,0.14,1.47,0,2.93,1,1,247,135,4,31,0,77
2021,12,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",71,7,3.19,1,1.61,0,1.2,1,1,707,481,49,47,0,130
2021,12,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",67,9,3.38,0.06,2.04,0,3.52,0,0,358,185,1,56,0,116
2021,12,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62,11,3.42,0,6.26,0,1.32,2,0,309,132,0,138,0,39
2021,12,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",75,15,2.86,2.28,5.36,0,4.5,1,0,511,65,125,173,0,148
2021,12,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",28,6,2.9,0.43,1.69,0,0.98,1,0,268,87,12,36,0,133
2021,12,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",62,8,0.78,0,1.7,0,5.52,1,0,425,82,0,95,0,248
2021,12,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",161,22,12.54,0.35,0.83,0,8.27,0,0,739,440,6,20,0,273
2021,12,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",149,21,9.62,1.09,6.24,0,4.05,1,0,1206,873,24,186,0,123
2021,12,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",122,19,6.46,0.99,5.29,0,6.26,0,0,1068,341,219,178,0,330
2021,12,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",91,16,7.52,1.41,2.19,0,4.87,0,0,1012,546,100,90,0,276
2021,12,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",46,6,1.37,0.09,1,0,3.54,0,0,301,48,7,41,0,205
2021,12,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",118,31,9.92,1.36,9.82,0,9.9,0,0,1217,436,46,301,0,434
2021,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",82,13,5.6,0.89,3.75,0,2.75,0,0,624,213,56,222,0,133
2021,12,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",93,15,4.39,0.19,3.71,0,6.71,0,1,671,141,11,167,0,352
2021,12,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",15,2,1,0,0.37,0,0.63,0,0,34,15,0,7,0,12
2021,12,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",155,21,7.2,0.14,5.99,0,7.67,1,0,872,256,3,234,0,379
2021,12,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",151,21,6.07,1.43,8.21,0,5.29,0,0,768,205,70,221,0,272
2021,12,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",200,38,14.38,0.75,9.96,0,12.92,0,1,1235,485,25,264,0,461
2021,12,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",60,8,4,0,4,0,0,0,0,162,72,0,90,0,0
2021,12,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",106,13,4.5,1.3,4.25,0,2.94,0,0,493,157,61,120,0,155
2021,12,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",83,12,5.2,1,1,0,4.8,0,0,856,382,83,51,0,340
2021,12,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",90,11,1.32,2.75,2.69,0,4.24,3,2,458,70,91,123,0,174
2021,12,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",138,17,3.79,3.2,5.66,0,4.36,0,1,637,125,186,160,0,166
2021,12,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",85,17,3.81,0.09,5.12,0,7.98,1,1,725,142,2,197,0,384
2021,12,MQ,Envoy Air,LGB,"Long Beach, CA: Long Beach Airport",1,1,0,0.96,0,0,0.04,0,0,712,0,681,0,0,31
2021,12,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",223,51,15.08,8.7,10.21,0.27,16.73,4,2,2696,670,801,386,73,766
2021,12,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",137,14,5.91,0.23,3.13,0,4.74,0,0,860,467,9,116,0,268
2021,12,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",73,10,3.14,0.99,3.03,0,2.84,1,1,1694,349,1076,125,0,144
2021,12,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",83,14,7.28,0.07,2.19,0,4.46,0,0,715,399,5,90,0,221
2021,12,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",248,38,19.43,0.04,7.48,0,11.05,3,2,2204,680,4,252,0,1268
2021,12,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",16,1,0.81,0,0.19,0,0,0,0,79,64,0,15,0,0
2021,12,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",22,3,0.52,1,0.56,0,0.92,0,0,69,10,25,10,0,24
2021,12,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",,,,,,,,,,,,,,,
2021,12,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",46,3,0.36,0.5,1.64,0,0.5,0,0,198,9,77,36,0,76
2021,12,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",91,11,5.17,0.7,2.7,0,2.43,3,1,745,308,101,122,0,214
2021,12,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1528,243,78.91,9.85,50.85,0.69,102.7,15,1,13792,5430,1307,2052,21,4982
2021,12,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",43,4,1.02,0,1.83,0,1.14,0,0,154,49,0,44,0,61
2021,12,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",57,7,3.21,1.08,2.55,0,0.16,0,0,235,106,42,83,0,4
2021,12,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",104,14,3.32,3.01,2.17,0,5.5,0,0,616,133,152,113,0,218
2021,12,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",37,9,2.89,1.96,3.24,0,0.91,0,0,534,130,195,140,0,69
2021,12,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",42,11,2.89,4.04,3.68,0,0.39,1,0,2408,64,2257,78,0,9
2021,12,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",61,9,2.64,0,6.21,0,0.14,0,1,193,49,0,140,0,4
2021,12,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",64,8,2.98,1.82,3.08,0,0.12,1,0,843,110,659,63,0,11
2021,12,MQ,Envoy Air,MSO,"Missoula, MT: Missoula International",29,7,2.53,0.27,1.8,0,2.4,0,0,233,107,6,48,0,72
2021,12,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",29,11,2.41,1,5.16,1,1.44,0,0,369,164,17,124,19,45
2021,12,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",147,24,5.54,0.76,5.1,0,12.6,2,5,1173,159,16,186,0,812
2021,12,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",29,8,0.19,0.19,7.15,0,0.47,0,0,238,5,16,208,0,9
2021,12,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,4,1.01,0,0.68,0,2.31,0,0,147,28,0,26,0,93
2021,12,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",74,15,7.41,1,1.08,0,5.51,0,0,638,275,41,36,0,286
2021,12,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",110,18,4.37,0.95,5.64,0,7.04,0,0,789,163,75,215,0,336
2021,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3241,441,130.21,30.39,156.12,1.4,122.88,51,3,32158,10851,3718,7038,33,10518
2021,12,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",50,8,3.26,1,2.63,0,1.11,1,1,391,71,68,59,0,193
2021,12,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30,4,1,1,1,0,1,0,0,395,156,192,15,0,32
2021,12,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",62,13,3.69,0.42,4.85,0,4.04,0,1,659,156,52,120,0,331
2021,12,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",105,12,3.76,0,6.8,0,1.44,1,0,395,184,0,159,0,52
2021,12,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",93,12,5.5,0,2.33,0,4.17,1,0,386,218,0,39,0,129
2021,12,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",15,3,0.15,0,0.55,0,2.3,0,0,127,6,0,36,0,85
2021,12,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",146,16,5.46,1.72,2.27,0,6.55,0,0,791,203,172,97,0,319
2021,12,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",48,8,2.59,0.35,3.62,0,1.44,0,0,387,137,42,110,0,98
2021,12,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",27,5,1.5,0,2.35,0,1.15,0,1,185,79,0,55,0,51
2021,12,MQ,Envoy Air,ROC,"Rochester, NY: Greater Rochester International",27,5,2.47,0.37,0.52,0,1.65,0,1,290,123,42,47,0,78
2021,12,MQ,Envoy Air,ROW,"Roswell, NM: Roswell International Air Center",15,2,0.15,0,0.76,0,1.09,0,0,93,7,0,33,0,53
2021,12,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",69,3,0.08,0,0,0,2.92,4,0,192,6,0,0,0,186
2021,12,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",18,4,0.34,0,2.04,0,1.62,0,0,218,6,0,113,0,99
2021,12,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",39,8,3.47,1.62,2.27,0,0.63,0,1,277,115,59,64,0,39
2021,12,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",78,9,4.07,0.1,1.34,0,3.49,0,0,329,140,4,37,0,148
